locus_tag	ftype	length_bp	gene	EC_number	COG	product
HPJMNOPJ_00961	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
HPJMNOPJ_00962	CDS	2124	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
HPJMNOPJ_00963	CDS	270	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
HPJMNOPJ_00964	CDS	627	gmk	2.7.4.8	COG0194	Guanylate kinase
HPJMNOPJ_00965	CDS	393	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
HPJMNOPJ_00966	CDS	1005	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
HPJMNOPJ_00967	CDS	132				hypothetical protein
HPJMNOPJ_00968	CDS	1821		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
HPJMNOPJ_00969	CDS	1101	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
HPJMNOPJ_00970	CDS	762	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
HPJMNOPJ_00971	CDS	1098	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
HPJMNOPJ_00972	tRNA	77				tRNA-Met(cat)
HPJMNOPJ_00973	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
HPJMNOPJ_00974	CDS	1002	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
HPJMNOPJ_00975	CDS	492				hypothetical protein
HPJMNOPJ_00976	CDS	1140	cpg2	3.4.17.11		Carboxypeptidase G2
HPJMNOPJ_00977	CDS	1389	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
HPJMNOPJ_00978	CDS	816				hypothetical protein
HPJMNOPJ_00979	CDS	681				hypothetical protein
HPJMNOPJ_00980	CDS	1263	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
HPJMNOPJ_00981	CDS	1353	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
HPJMNOPJ_00982	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
HPJMNOPJ_00983	CDS	1407				hypothetical protein
HPJMNOPJ_00984	CDS	2142	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
HPJMNOPJ_00985	CDS	477	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
HPJMNOPJ_00986	CDS	243				hypothetical protein
HPJMNOPJ_00987	CDS	792	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
HPJMNOPJ_00988	CDS	552	ppiB_1	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
HPJMNOPJ_00989	CDS	510	ppiB_2	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
HPJMNOPJ_00990	CDS	1380	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
HPJMNOPJ_00991	CDS	642				hypothetical protein
HPJMNOPJ_00992	CDS	663	eda		COG0800	Putative KHG/KDPG aldolase
HPJMNOPJ_00993	CDS	1740	dauA		COG0659	C4-dicarboxylic acid transporter DauA
HPJMNOPJ_00994	tRNA	90				tRNA-Ser(gga)
HPJMNOPJ_00995	CDS	1215	sotB		COG2814	Sugar efflux transporter
HPJMNOPJ_00996	CDS	1215				hypothetical protein
HPJMNOPJ_00997	CDS	585	dcd	3.5.4.13	COG0717	dCTP deaminase
HPJMNOPJ_00998	CDS	651	udk	2.7.1.48	COG0572	Uridine kinase
HPJMNOPJ_00999	CDS	1038			COG1840	putative protein
HPJMNOPJ_01000	CDS	1023			COG1840	putative protein
HPJMNOPJ_01001	CDS	1035			COG1840	putative protein
HPJMNOPJ_01002	CDS	2058				hypothetical protein
HPJMNOPJ_01003	CDS	1050	potA_3	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
HPJMNOPJ_01004	CDS	987	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
HPJMNOPJ_01005	CDS	411	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
HPJMNOPJ_01006	CDS	444	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
HPJMNOPJ_01007	CDS	3375	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
HPJMNOPJ_01008	CDS	291				hypothetical protein
HPJMNOPJ_01009	CDS	648				hypothetical protein
HPJMNOPJ_01010	CDS	714				hypothetical protein
HPJMNOPJ_01011	CDS	528				hypothetical protein
HPJMNOPJ_01012	tRNA	76				tRNA-Lys(ttt)
HPJMNOPJ_01013	tRNA	76				tRNA-Lys(ttt)
HPJMNOPJ_01014	tRNA	76				tRNA-Lys(ttt)
HPJMNOPJ_01015	CDS	453	pal		COG2885	Peptidoglycan-associated lipoprotein
HPJMNOPJ_01016	CDS	1299	tolB		COG0823	Tol-Pal system protein TolB
HPJMNOPJ_01017	CDS	1170				hypothetical protein
HPJMNOPJ_01018	CDS	423	tolR_1		COG0848	Tol-Pal system protein TolR
HPJMNOPJ_01019	CDS	690	tolQ_1		COG0811	Tol-Pal system protein TolQ
HPJMNOPJ_01020	CDS	411	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
HPJMNOPJ_01021	CDS	288				hypothetical protein
HPJMNOPJ_01022	CDS	99				hypothetical protein
HPJMNOPJ_01023	CDS	1137	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
HPJMNOPJ_01024	CDS	1563	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
HPJMNOPJ_01025	CDS	321				hypothetical protein
HPJMNOPJ_01026	CDS	1008	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
HPJMNOPJ_01027	CDS	615	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
HPJMNOPJ_01028	CDS	573	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
HPJMNOPJ_01029	CDS	411				putative protein
HPJMNOPJ_01030	CDS	741			COG0217	putative transcriptional regulatory protein
HPJMNOPJ_01031	CDS	519	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
HPJMNOPJ_01032	CDS	786				hypothetical protein
HPJMNOPJ_01033	CDS	1767	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
HPJMNOPJ_01034	CDS	519				hypothetical protein
HPJMNOPJ_01035	CDS	726	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
HPJMNOPJ_01036	CDS	2475				hypothetical protein
HPJMNOPJ_01037	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
HPJMNOPJ_01038	CDS	663	rnt	3.1.13.-	COG0847	Ribonuclease T
HPJMNOPJ_01039	CDS	1359				hypothetical protein
HPJMNOPJ_01040	CDS	555				hypothetical protein
HPJMNOPJ_01041	CDS	114				hypothetical protein
HPJMNOPJ_01042	tRNA	90				tRNA-Ser(tga)
HPJMNOPJ_01043	CDS	3015	rne	3.1.26.12		Ribonuclease E
HPJMNOPJ_01044	CDS	981	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
HPJMNOPJ_01045	CDS	705	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
HPJMNOPJ_01046	CDS	321	trxA		COG0526	Thioredoxin 1
HPJMNOPJ_01047	CDS	1110	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
HPJMNOPJ_01048	tRNA	76				tRNA-Gly(gcc)
HPJMNOPJ_01049	tRNA	74				tRNA-Cys(gca)
HPJMNOPJ_01050	tRNA	87				tRNA-Leu(taa)
HPJMNOPJ_01051	CDS	1947	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
HPJMNOPJ_01052	CDS	1128	macA		COG0845	Macrolide export protein MacA
HPJMNOPJ_01053	CDS	774			COG3713	24 kDa outer membrane protein
HPJMNOPJ_01054	CDS	1389				hypothetical protein
HPJMNOPJ_01055	CDS	3243				hypothetical protein
HPJMNOPJ_01056	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
HPJMNOPJ_01057	CDS	1176	ubiF	1.14.99.60	COG0654	3-demethoxyubiquinol 3-hydroxylase
HPJMNOPJ_01058	CDS	1275	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
HPJMNOPJ_01059	CDS	1239				hypothetical protein
HPJMNOPJ_01060	CDS	1194				hypothetical protein
HPJMNOPJ_01061	CDS	1173				hypothetical protein
HPJMNOPJ_01062	CDS	1035	capD	5.1.3.2	COG1086	UDP-glucose 4-epimerase
HPJMNOPJ_01063	CDS	1122	wbjC	1.1.1.367		UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
HPJMNOPJ_01064	CDS	1131	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
HPJMNOPJ_01065	CDS	1221				hypothetical protein
HPJMNOPJ_01066	CDS	603	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
HPJMNOPJ_01067	CDS	1044				hypothetical protein
HPJMNOPJ_01068	CDS	588	speG	2.3.1.57		Spermidine N(1)-acetyltransferase
HPJMNOPJ_01069	CDS	1170	per	2.6.1.102	COG0399	GDP-perosamine synthase
HPJMNOPJ_01070	CDS	1947	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
HPJMNOPJ_01071	CDS	1164				hypothetical protein
HPJMNOPJ_01072	CDS	444	amsI	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase AmsI
HPJMNOPJ_01073	CDS	2100		2.7.10.-		Putative tyrosine-protein kinase in cps region
HPJMNOPJ_01074	CDS	831	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
HPJMNOPJ_01075	CDS	609	nudF	3.6.1.13		ADP-ribose pyrophosphatase
HPJMNOPJ_01076	CDS	687				hypothetical protein
HPJMNOPJ_01077	CDS	1137	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
HPJMNOPJ_01078	CDS	345			COG1393	putative protein
HPJMNOPJ_01079	CDS	1896	htpG		COG0326	Chaperone protein HtpG
HPJMNOPJ_01080	CDS	561			COG3637	putative protein
HPJMNOPJ_01081	CDS	507	sprT			Protein SprT
HPJMNOPJ_01082	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
HPJMNOPJ_01083	CDS	420	ndk	2.7.4.6		Nucleoside diphosphate kinase
HPJMNOPJ_01084	CDS	1305	pepB	3.4.11.23	COG0260	Peptidase B
HPJMNOPJ_01085	CDS	1038	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
HPJMNOPJ_01086	CDS	219	infA		COG0361	Translation initiation factor IF-1
HPJMNOPJ_01087	CDS	1542	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
HPJMNOPJ_01088	CDS	903	corC		COG4535	Magnesium and cobalt efflux protein CorC
HPJMNOPJ_01089	CDS	1032	galM	5.1.3.3	COG2017	Aldose 1-epimerase
HPJMNOPJ_01090	CDS	1158	galK	2.7.1.6	COG0153	Galactokinase
HPJMNOPJ_01091	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
HPJMNOPJ_01092	CDS	1005	galS		COG1609	HTH-type transcriptional regulator GalS
HPJMNOPJ_01093	CDS	993	mglB		COG1879	D-galactose-binding periplasmic protein
HPJMNOPJ_01094	CDS	1521	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
HPJMNOPJ_01095	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
HPJMNOPJ_01096	CDS	3438	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
HPJMNOPJ_01097	CDS	1632	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
HPJMNOPJ_01098	CDS	192				hypothetical protein
HPJMNOPJ_01099	CDS	1956	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
HPJMNOPJ_01100	CDS	729				hypothetical protein
HPJMNOPJ_01101	CDS	477	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
HPJMNOPJ_01102	CDS	1119	ybeZ		COG1702	PhoH-like protein
HPJMNOPJ_01103	CDS	831	ntdB	3.1.3.92	COG0561	Kanosamine-6-phosphate phosphatase
HPJMNOPJ_01104	CDS	2274	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
HPJMNOPJ_01105	CDS	909				hypothetical protein
HPJMNOPJ_01106	CDS	1014	bamC			Outer membrane protein assembly factor BamC
HPJMNOPJ_01107	CDS	897	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
HPJMNOPJ_01108	CDS	468	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
HPJMNOPJ_01109	CDS	1182	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
HPJMNOPJ_01110	CDS	507	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
HPJMNOPJ_01111	CDS	480	yqaA		COG1238	Inner membrane protein YqaA
HPJMNOPJ_01112	CDS	612	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
HPJMNOPJ_01113	CDS	600	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
HPJMNOPJ_01114	CDS	381				hypothetical protein
HPJMNOPJ_01115	tRNA	77				tRNA-Arg(acg)
HPJMNOPJ_01116	tRNA	77				tRNA-Arg(acg)
HPJMNOPJ_01117	tRNA	93				tRNA-Ser(gct)
HPJMNOPJ_01118	CDS	2016	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
HPJMNOPJ_01119	CDS	222				hypothetical protein
HPJMNOPJ_01120	CDS	1875	mtlA		COG2213	PTS system mannitol-specific EIICBA component
HPJMNOPJ_01121	CDS	1158	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
HPJMNOPJ_01122	CDS	519	mtlR		COG3722	Mannitol operon repressor
HPJMNOPJ_01123	CDS	819	hel		COG2503	Lipoprotein E
HPJMNOPJ_01124	CDS	2793	polA	2.7.7.7	COG0258	DNA polymerase I
HPJMNOPJ_01125	CDS	729				hypothetical protein
HPJMNOPJ_01126	CDS	669	mutH		COG3066	DNA mismatch repair protein MutH
HPJMNOPJ_01127	CDS	543	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
HPJMNOPJ_01128	CDS	1287			COG2067	47 kDa outer membrane protein
HPJMNOPJ_01129	CDS	291				hypothetical protein
HPJMNOPJ_01130	CDS	1662	aspT			Aspartate/alanine antiporter
HPJMNOPJ_01131	CDS	1758	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
HPJMNOPJ_01132	CDS	555				hypothetical protein
HPJMNOPJ_01133	CDS	252				hypothetical protein
HPJMNOPJ_01134	CDS	1656		5.4.2.8	COG1109	putative phosphomannomutase
HPJMNOPJ_01135	CDS	1080				hypothetical protein
HPJMNOPJ_01136	CDS	210				hypothetical protein
HPJMNOPJ_01137	CDS	555				hypothetical protein
HPJMNOPJ_01138	CDS	789	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
HPJMNOPJ_01139	CDS	945	hmuU		COG0609	Hemin transport system permease protein HmuU
HPJMNOPJ_01140	CDS	738	hmuV	3.6.3.-		Hemin import ATP-binding protein HmuV
HPJMNOPJ_01141	CDS	2430			COG1629	putative TonB-dependent receptor
HPJMNOPJ_01142	CDS	1032				hypothetical protein
HPJMNOPJ_01143	CDS	462				hypothetical protein
HPJMNOPJ_01144	CDS	1287				hypothetical protein
HPJMNOPJ_01145	CDS	3894	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
HPJMNOPJ_01146	CDS	300	fis		COG2901	DNA-binding protein Fis
HPJMNOPJ_01147	CDS	999	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
HPJMNOPJ_01148	CDS	882	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
HPJMNOPJ_01149	CDS	1434	panF		COG4145	Sodium/pantothenate symporter
HPJMNOPJ_01150	CDS	252	yhdT		COG3924	putative membrane protein YhdT
HPJMNOPJ_01151	CDS	1347	accC	6.3.4.14	COG0439	Biotin carboxylase
HPJMNOPJ_01152	CDS	462	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
HPJMNOPJ_01153	CDS	447	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
HPJMNOPJ_01154	CDS	1014	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
HPJMNOPJ_01155	CDS	174				hypothetical protein
HPJMNOPJ_01156	CDS	114				hypothetical protein
HPJMNOPJ_01157	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
HPJMNOPJ_01158	CDS	1254				hypothetical protein
HPJMNOPJ_01159	CDS	903	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
HPJMNOPJ_01160	CDS	264				hypothetical protein
HPJMNOPJ_01161	CDS	624	yibF		COG0625	putative GST-like protein YibF
HPJMNOPJ_01162	CDS	381				hypothetical protein
HPJMNOPJ_01163	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
HPJMNOPJ_01164	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
HPJMNOPJ_01165	CDS	1572	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
HPJMNOPJ_01166	CDS	471				hypothetical protein
HPJMNOPJ_01167	CDS	291	groS		COG0234	10 kDa chaperonin
HPJMNOPJ_01168	CDS	1644	groL		COG0459	60 kDa chaperonin
HPJMNOPJ_01169	CDS	738			COG0725	Putative binding protein
HPJMNOPJ_01170	CDS	798				hypothetical protein
HPJMNOPJ_01171	CDS	600	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
HPJMNOPJ_01172	CDS	849	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
HPJMNOPJ_01173	CDS	1833	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
HPJMNOPJ_01174	CDS	786	nlpI		COG4785	Lipoprotein NlpI 
HPJMNOPJ_01175	CDS	2145	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
HPJMNOPJ_01176	tRNA	76				tRNA-Ala(ggc)
HPJMNOPJ_01177	CDS	1443	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
HPJMNOPJ_01178	tRNA	76				tRNA-Val(tac)
HPJMNOPJ_01179	tRNA	76				tRNA-Val(tac)
HPJMNOPJ_01180	tRNA	76				tRNA-Val(tac)
HPJMNOPJ_01181	tRNA	76				tRNA-Val(tac)
HPJMNOPJ_01182	CDS	789				hypothetical protein
HPJMNOPJ_01183	CDS	1221	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
HPJMNOPJ_01184	CDS	1008	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
HPJMNOPJ_01185	CDS	774	argB	2.7.2.8	COG0548	Acetylglutamate kinase
HPJMNOPJ_01186	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
HPJMNOPJ_01187	CDS	201				hypothetical protein
HPJMNOPJ_01188	CDS	324				hypothetical protein
HPJMNOPJ_01189	CDS	291				hypothetical protein
	repeat_region	366				
HPJMNOPJ_01190	CDS	327	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
HPJMNOPJ_01191	CDS	915	cas1_2	3.1.-.-		CRISPR-associated endonuclease Cas1
HPJMNOPJ_01192	CDS	3171	cas9	3.1.-.-	COG3513	CRISPR-associated endonuclease Cas9
HPJMNOPJ_01193	CDS	294				hypothetical protein
HPJMNOPJ_01194	CDS	282				hypothetical protein
HPJMNOPJ_01195	CDS	351	yfgD		COG1393	putative protein YfgD
HPJMNOPJ_01196	CDS	1065				hypothetical protein
HPJMNOPJ_01197	CDS	3099	bepE			Efflux pump membrane transporter BepE
HPJMNOPJ_01198	CDS	444	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
HPJMNOPJ_01199	CDS	1212	mdtA			Multidrug resistance protein MdtA
HPJMNOPJ_01200	CDS	636			COG1309	putative HTH-type transcriptional regulator
HPJMNOPJ_01201	CDS	750	ftsN		COG3087	Cell division protein FtsN
HPJMNOPJ_01202	CDS	2214	priA	3.6.4.-	COG1198	Primosomal protein N'
HPJMNOPJ_01203	CDS	1179	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
HPJMNOPJ_01204	CDS	909	gspA		COG1442	General stress protein A
HPJMNOPJ_01205	CDS	1014				hypothetical protein
HPJMNOPJ_01206	CDS	837	lex1	2.-.-.-	COG3306	Lipooligosaccharide biosynthesis protein lex-1
HPJMNOPJ_01207	CDS	213	rpmE		COG0254	50S ribosomal protein L31
HPJMNOPJ_01208	CDS	669				hypothetical protein
HPJMNOPJ_01209	CDS	1032				hypothetical protein
HPJMNOPJ_01210	CDS	813	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
HPJMNOPJ_01211	CDS	726				hypothetical protein
HPJMNOPJ_01212	CDS	741			COG1120	putative ABC transporter ATP-binding protein
HPJMNOPJ_01213	CDS	1014			COG0609	putative ABC transporter permease protein
HPJMNOPJ_01214	CDS	1053			COG0614	putative protein
HPJMNOPJ_01215	CDS	171	rpmG		COG0267	50S ribosomal protein L33
HPJMNOPJ_01216	CDS	237	rpmB		COG0227	50S ribosomal protein L28
HPJMNOPJ_01217	CDS	675				hypothetical protein
HPJMNOPJ_01218	CDS	1203	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
HPJMNOPJ_01219	CDS	456	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
HPJMNOPJ_01220	CDS	600	slmA		COG1309	Nucleoid occlusion factor SlmA
HPJMNOPJ_01221	CDS	219				hypothetical protein
HPJMNOPJ_01222	CDS	642	crp		COG0664	cAMP-activated global transcriptional regulator CRP
HPJMNOPJ_01223	CDS	756	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HPJMNOPJ_01224	CDS	1077	recF		COG1195	DNA replication and repair protein RecF
HPJMNOPJ_01225	CDS	1101	dnaN		COG0592	Beta sliding clamp
HPJMNOPJ_01226	CDS	1356	dnaA		COG0593	Chromosomal replication initiator protein DnaA
HPJMNOPJ_01227	CDS	135	rpmH			50S ribosomal protein L34
HPJMNOPJ_01228	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
HPJMNOPJ_01229	CDS	261	yidD		COG0759	Putative membrane protein insertion efficiency factor
HPJMNOPJ_01230	CDS	1626	yidC			Membrane protein insertase YidC
HPJMNOPJ_01231	CDS	1359	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
HPJMNOPJ_01232	CDS	1392	sdcS_1			Sodium-dependent dicarboxylate transporter SdcS
HPJMNOPJ_01233	CDS	501	rraA		COG0684	Regulator of ribonuclease activity A
HPJMNOPJ_01234	CDS	906	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
HPJMNOPJ_01235	CDS	741	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
HPJMNOPJ_01236	CDS	372	ygiW		COG3111	Protein YgiW
HPJMNOPJ_01237	CDS	846				hypothetical protein
HPJMNOPJ_01238	CDS	1851	typA		COG1217	GTP-binding protein TypA/BipA 
HPJMNOPJ_01239	CDS	912				hypothetical protein
HPJMNOPJ_01240	CDS	1419	glnA	6.3.1.2	COG0174	Glutamine synthetase
HPJMNOPJ_01241	CDS	375				hypothetical protein
HPJMNOPJ_01242	CDS	450	rplI		COG0359	50S ribosomal protein L9
HPJMNOPJ_01243	CDS	228	rpsR		COG0238	30S ribosomal protein S18
HPJMNOPJ_01244	CDS	327	priB		COG2965	Primosomal replication protein N
HPJMNOPJ_01245	CDS	378	rpsF		COG0360	30S ribosomal protein S6
HPJMNOPJ_01246	CDS	636	lexA	3.4.21.88	COG1974	LexA repressor
HPJMNOPJ_01247	CDS	2430	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
HPJMNOPJ_01248	CDS	1377	ffh		COG0541	Signal recognition particle protein
HPJMNOPJ_01249	CDS	804	ypjD		COG4137	Inner membrane protein YpjD
HPJMNOPJ_01250	CDS	1260				hypothetical protein
HPJMNOPJ_01251	CDS	459	tolQ_2			Tol-Pal system protein TolQ
HPJMNOPJ_01252	CDS	390	tolR_2			Tol-Pal system protein TolR
HPJMNOPJ_01253	CDS	771				hypothetical protein
HPJMNOPJ_01254	CDS	471				hypothetical protein
HPJMNOPJ_01255	CDS	774	ycaL	3.4.-.-	COG0501	Metalloprotease YcaL
HPJMNOPJ_01256	CDS	528	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
HPJMNOPJ_01257	CDS	1257	mtr_1			Tryptophan-specific transport protein
HPJMNOPJ_01258	CDS	1650	ushA		COG0737	Protein UshA
HPJMNOPJ_01259	CDS	756	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HPJMNOPJ_01260	CDS	900	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
HPJMNOPJ_01261	CDS	255				hypothetical protein
HPJMNOPJ_01262	CDS	624	vat	2.3.1.-		Virginiamycin A acetyltransferase
HPJMNOPJ_01263	CDS	1287	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
HPJMNOPJ_01264	CDS	1056	hisC_2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
HPJMNOPJ_01265	CDS	1092	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
HPJMNOPJ_01266	CDS	663				hypothetical protein
HPJMNOPJ_01267	CDS	597	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
HPJMNOPJ_01268	CDS	750	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
HPJMNOPJ_01269	CDS	771	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
HPJMNOPJ_01270	CDS	378				hypothetical protein
HPJMNOPJ_01271	CDS	606	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
HPJMNOPJ_01272	CDS	546	pyrR			Bifunctional protein pyrR
HPJMNOPJ_01273	CDS	933	surA	5.2.1.8		Chaperone SurA
HPJMNOPJ_01274	CDS	867	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
HPJMNOPJ_01275	CDS	828	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
HPJMNOPJ_01276	CDS	1107			COG1305	putative protein
HPJMNOPJ_01277	CDS	306				hypothetical protein
HPJMNOPJ_01278	CDS	2583	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
HPJMNOPJ_01279	CDS	504	lptE		COG2980	LPS-assembly lipoprotein LptE
HPJMNOPJ_01280	CDS	1080	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
