locus_tag	ftype	length_bp	gene	EC_number	COG	product
NLDHCKDF_02506	CDS	663	rnj	3.1.-.-	COG0595	Ribonuclease J
NLDHCKDF_02507	CDS	1212				hypothetical protein
NLDHCKDF_02508	CDS	2235	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
NLDHCKDF_02509	CDS	447	rcp1_3			Response regulator rcp1
NLDHCKDF_02510	CDS	540				hypothetical protein
NLDHCKDF_02511	CDS	387	mscL		COG1970	Large-conductance mechanosensitive channel
NLDHCKDF_02512	CDS	1512		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
NLDHCKDF_02513	CDS	756				IS200/IS605 family transposase ISSoc10
NLDHCKDF_02514	CDS	426				hypothetical protein
NLDHCKDF_02515	CDS	894	kptA_3	2.7.1.-		RNA 2'-phosphotransferase
NLDHCKDF_02516	CDS	1047				Bifunctional NMN adenylyltransferase/Nudix hydrolase
NLDHCKDF_02517	CDS	285				hypothetical protein
NLDHCKDF_02518	CDS	1005				hypothetical protein
NLDHCKDF_02519	CDS	1248				hypothetical protein
NLDHCKDF_02520	CDS	522	mshD_4	2.3.1.189		Mycothiol acetyltransferase
NLDHCKDF_02521	CDS	882				hypothetical protein
NLDHCKDF_02522	CDS	630	def	3.5.1.88	COG0242	Peptide deformylase
NLDHCKDF_02523	CDS	957	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
NLDHCKDF_02524	CDS	444				hypothetical protein
NLDHCKDF_02525	CDS	828				hypothetical protein
NLDHCKDF_02526	CDS	780	nth_2	4.2.99.18		Endonuclease III
NLDHCKDF_02527	CDS	180				hypothetical protein
NLDHCKDF_02528	CDS	573				hypothetical protein
NLDHCKDF_02529	CDS	1020	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
NLDHCKDF_02530	CDS	513				hypothetical protein
NLDHCKDF_02531	CDS	750	argB	2.7.2.8	COG0548	Acetylglutamate kinase
NLDHCKDF_02532	CDS	561				hypothetical protein
NLDHCKDF_02533	CDS	1812	rnd_2	3.1.13.5		Ribonuclease D
NLDHCKDF_02534	CDS	372				hypothetical protein
NLDHCKDF_02535	CDS	588				hypothetical protein
NLDHCKDF_02536	CDS	825		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
NLDHCKDF_02537	CDS	843				hypothetical protein
NLDHCKDF_02538	CDS	309	csoR_1		COG1937	Copper-sensing transcriptional repressor CsoR
NLDHCKDF_02539	CDS	558				hypothetical protein
NLDHCKDF_02540	CDS	564				hypothetical protein
NLDHCKDF_02541	CDS	207	copZ			Copper chaperone CopZ
NLDHCKDF_02542	CDS	2544	actP	7.2.2.9		Copper-transporting P-type ATPase
NLDHCKDF_02543	CDS	195				hypothetical protein
NLDHCKDF_02544	CDS	402				hypothetical protein
NLDHCKDF_02545	CDS	231				hypothetical protein
NLDHCKDF_02546	CDS	390				hypothetical protein
NLDHCKDF_02547	CDS	270				hypothetical protein
NLDHCKDF_02548	CDS	501	nphA2	1.5.1.36		NADH-dependent flavin reductase
NLDHCKDF_02549	CDS	345				hypothetical protein
NLDHCKDF_02550	CDS	1086	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
NLDHCKDF_02551	CDS	1719	rny	3.1.-.-	COG1418	Ribonuclease Y
NLDHCKDF_02552	CDS	939				hypothetical protein
NLDHCKDF_02553	CDS	477	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
NLDHCKDF_02554	CDS	1140		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
NLDHCKDF_02555	CDS	684				hypothetical protein
NLDHCKDF_02556	CDS	507				hypothetical protein
NLDHCKDF_02557	CDS	597	ecfT		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
NLDHCKDF_02558	CDS	681	bioM_1	3.6.3.-	COG1122	Biotin transport ATP-binding protein BioM
NLDHCKDF_02559	CDS	597	bioY		COG1268	Biotin transporter BioY
NLDHCKDF_02560	CDS	1950	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NLDHCKDF_02561	CDS	501				hypothetical protein
NLDHCKDF_02562	rRNA	1500				16S ribosomal RNA
NLDHCKDF_02563	CDS	1146				hypothetical protein
NLDHCKDF_02564	CDS	459				hypothetical protein
NLDHCKDF_02565	CDS	666				hypothetical protein
NLDHCKDF_02566	CDS	933				hypothetical protein
NLDHCKDF_02567	CDS	906		1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
NLDHCKDF_02568	CDS	303	fadN_1	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
NLDHCKDF_02569	CDS	1101	fadN_2	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
NLDHCKDF_02570	CDS	1176				hypothetical protein
NLDHCKDF_02571	CDS	1200	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
NLDHCKDF_02572	CDS	420				hypothetical protein
NLDHCKDF_02573	CDS	1497				hypothetical protein
NLDHCKDF_02574	CDS	360				hypothetical protein
NLDHCKDF_02575	CDS	804				hypothetical protein
NLDHCKDF_02576	CDS	762				hypothetical protein
NLDHCKDF_02577	CDS	897				hypothetical protein
NLDHCKDF_02578	CDS	690				Cytochrome c4
NLDHCKDF_02579	CDS	1548				hypothetical protein
NLDHCKDF_02580	CDS	1239				hypothetical protein
NLDHCKDF_02581	CDS	726				hypothetical protein
NLDHCKDF_02582	CDS	315				hypothetical protein
NLDHCKDF_02583	CDS	1320				hypothetical protein
NLDHCKDF_02584	CDS	564	cph2			Phytochrome-like protein cph2
NLDHCKDF_02585	CDS	1071	cpg2	3.4.17.11		Carboxypeptidase G2
NLDHCKDF_02586	CDS	300	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
NLDHCKDF_02587	CDS	717	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
NLDHCKDF_02588	CDS	1374	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
NLDHCKDF_02589	CDS	1116	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
NLDHCKDF_02590	CDS	1047				hypothetical protein
NLDHCKDF_02591	CDS	417	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
NLDHCKDF_02592	CDS	507				hypothetical protein
NLDHCKDF_02593	CDS	1080	ipsA			HTH-type transcriptional regulator IpsA
NLDHCKDF_02594	CDS	1191	ybjJ			Inner membrane protein YbjJ
NLDHCKDF_02595	CDS	2061		3.4.21.26		Prolyl endopeptidase
NLDHCKDF_02596	CDS	825				hypothetical protein
NLDHCKDF_02597	CDS	1077				hypothetical protein
NLDHCKDF_02598	CDS	1017				hypothetical protein
NLDHCKDF_02599	CDS	1680	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
NLDHCKDF_02600	CDS	2847	hpi			Hexagonally packed intermediate-layer surface protein
NLDHCKDF_02601	CDS	411		3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
NLDHCKDF_02602	CDS	783	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
NLDHCKDF_02603	CDS	804				hypothetical protein
NLDHCKDF_02604	CDS	378	yabJ_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
NLDHCKDF_02605	CDS	1062				hypothetical protein
NLDHCKDF_02606	CDS	591				hypothetical protein
NLDHCKDF_02607	CDS	1152		3.4.24.-	COG0612	putative zinc protease
NLDHCKDF_02608	CDS	960		3.4.24.-	COG0612	putative zinc protease
NLDHCKDF_02609	CDS	348				hypothetical protein
NLDHCKDF_02610	CDS	1026				hypothetical protein
NLDHCKDF_02611	CDS	2007	rqkA	2.7.11.1	COG0515	DNA damage-responsive serine/threonine-protein kinase RqkA
NLDHCKDF_02612	CDS	384				hypothetical protein
NLDHCKDF_02613	CDS	219				hypothetical protein
NLDHCKDF_02614	CDS	1575				hypothetical protein
NLDHCKDF_02615	CDS	927		3.1.1.23	COG2267	Monoacylglycerol lipase
NLDHCKDF_02616	CDS	879	mntA		COG0803	Manganese-binding lipoprotein MntA
NLDHCKDF_02617	CDS	246	rpmB		COG0227	50S ribosomal protein L28
NLDHCKDF_02618	CDS	1332	dctA		COG1301	Aerobic C4-dicarboxylate transport protein
NLDHCKDF_02619	CDS	1407	lpd_2	1.8.1.4		Dihydrolipoyl dehydrogenase
NLDHCKDF_02620	tRNA	75				tRNA-Glu(ttc)
NLDHCKDF_02621	CDS	465				hypothetical protein
NLDHCKDF_02622	CDS	1512				hypothetical protein
NLDHCKDF_02623	CDS	438				hypothetical protein
NLDHCKDF_02624	CDS	384				hypothetical protein
NLDHCKDF_02625	CDS	852	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
NLDHCKDF_02626	CDS	342				hypothetical protein
NLDHCKDF_02627	CDS	1101				hypothetical protein
NLDHCKDF_02628	CDS	477				hypothetical protein
NLDHCKDF_02629	CDS	894		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
NLDHCKDF_02630	CDS	1086	msrP_1	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
NLDHCKDF_02631	CDS	564	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
NLDHCKDF_02632	CDS	1230				hypothetical protein
NLDHCKDF_02633	CDS	699	mntR			HTH-type transcriptional regulator MntR
NLDHCKDF_02634	CDS	1491	nfdA	3.5.1.91		N-substituted formamide deformylase
NLDHCKDF_02635	CDS	534				hypothetical protein
NLDHCKDF_02636	CDS	777				hypothetical protein
NLDHCKDF_02637	CDS	621	cmk	2.7.4.25	COG0283	Cytidylate kinase
NLDHCKDF_02638	CDS	261				hypothetical protein
NLDHCKDF_02639	CDS	1440				hypothetical protein
NLDHCKDF_02640	CDS	2040	yegI	2.7.-.-	COG4248	Protein kinase YegI
NLDHCKDF_02641	CDS	1101	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
NLDHCKDF_02642	CDS	735			COG0217	putative transcriptional regulatory protein
NLDHCKDF_02643	CDS	837	ephA	3.3.2.10		Epoxide hydrolase A
NLDHCKDF_02644	CDS	639				hypothetical protein
NLDHCKDF_02645	CDS	1131				hypothetical protein
NLDHCKDF_02646	CDS	1032	mltG	4.2.2.-		Endolytic murein transglycosylase
NLDHCKDF_02647	CDS	1032	RBKS	2.7.1.15		Ribokinase
NLDHCKDF_02648	CDS	669				hypothetical protein
NLDHCKDF_02649	CDS	1473	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
NLDHCKDF_02650	CDS	1035	rssB			Regulator of RpoS
NLDHCKDF_02651	CDS	648	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
NLDHCKDF_02652	CDS	453				hypothetical protein
NLDHCKDF_02653	CDS	228				hypothetical protein
NLDHCKDF_02654	CDS	291				hypothetical protein
NLDHCKDF_02655	CDS	198				hypothetical protein
NLDHCKDF_02656	CDS	621	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
NLDHCKDF_02657	CDS	213				hypothetical protein
NLDHCKDF_02658	CDS	720				hypothetical protein
NLDHCKDF_02659	CDS	3258				hypothetical protein
NLDHCKDF_02660	CDS	507				hypothetical protein
NLDHCKDF_02661	CDS	792				hypothetical protein
NLDHCKDF_02662	CDS	1035				hypothetical protein
NLDHCKDF_02663	CDS	1830	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
NLDHCKDF_02664	CDS	813				hypothetical protein
NLDHCKDF_02665	CDS	603				hypothetical protein
NLDHCKDF_02666	CDS	507	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
NLDHCKDF_02667	CDS	1491				hypothetical protein
NLDHCKDF_02668	CDS	348				hypothetical protein
NLDHCKDF_02669	CDS	396	ddrOC		COG1396	HTH-type transcriptional regulator DdrOC
NLDHCKDF_02670	CDS	180				hypothetical protein
NLDHCKDF_02671	CDS	1050	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
NLDHCKDF_02672	CDS	945	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
NLDHCKDF_02673	CDS	3504	slpA			S-layer protein SlpA
NLDHCKDF_02674	CDS	1074	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
NLDHCKDF_02675	tRNA	76				tRNA-Gly(gcc)
NLDHCKDF_02676	rRNA	2874				23S ribosomal RNA
NLDHCKDF_02677	CDS	351	rsfS		COG0799	Ribosomal silencing factor RsfS
NLDHCKDF_02678	CDS	1224	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
NLDHCKDF_02679	CDS	549				hypothetical protein
NLDHCKDF_02680	CDS	1737	maeA_1	1.1.1.38	COG0281	NAD-dependent malic enzyme
NLDHCKDF_02681	CDS	612				hypothetical protein
NLDHCKDF_02682	CDS	684				hypothetical protein
NLDHCKDF_02683	CDS	240				hypothetical protein
NLDHCKDF_02684	CDS	630	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
NLDHCKDF_02685	CDS	873	btuF_2			Vitamin B12-binding protein
NLDHCKDF_02686	CDS	1002	hmuU_1		COG0609	Hemin transport system permease protein HmuU
NLDHCKDF_02687	CDS	825	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
NLDHCKDF_02688	CDS	366				hypothetical protein
NLDHCKDF_02689	CDS	963				hypothetical protein
NLDHCKDF_02690	CDS	501				hypothetical protein
NLDHCKDF_02691	CDS	1464				hypothetical protein
NLDHCKDF_02692	CDS	987				hypothetical protein
NLDHCKDF_02693	CDS	879				hypothetical protein
NLDHCKDF_02694	CDS	1071	nos	1.14.14.47	COG4362	Nitric oxide synthase oxygenase
NLDHCKDF_02695	CDS	438				hypothetical protein
NLDHCKDF_02696	CDS	1410				hypothetical protein
NLDHCKDF_02697	CDS	1044				hypothetical protein
NLDHCKDF_02698	CDS	267				hypothetical protein
NLDHCKDF_02699	CDS	744				hypothetical protein
NLDHCKDF_02700	CDS	1197	ackA	2.7.2.1	COG0282	Acetate kinase
NLDHCKDF_02701	CDS	588	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
NLDHCKDF_02702	CDS	699	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
NLDHCKDF_02703	CDS	900	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
NLDHCKDF_02704	CDS	2778	priA	3.6.4.-		primosomal protein N'
NLDHCKDF_02705	CDS	690				hypothetical protein
NLDHCKDF_02706	CDS	426				hypothetical protein
NLDHCKDF_02707	CDS	1260				hypothetical protein
NLDHCKDF_02708	CDS	762	fliY_3		COG0834	L-cystine-binding protein FliY
NLDHCKDF_02709	CDS	2559	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
NLDHCKDF_02710	CDS	618				hypothetical protein
NLDHCKDF_02711	CDS	717	gph_4	3.1.3.18		Phosphoglycolate phosphatase
NLDHCKDF_02712	CDS	753				hypothetical protein
NLDHCKDF_02713	CDS	882	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
NLDHCKDF_02714	CDS	489				hypothetical protein
NLDHCKDF_02715	CDS	1080	ctaA	1.3.-.-		Heme A synthase
NLDHCKDF_02716	CDS	942	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
NLDHCKDF_02717	CDS	909				hypothetical protein
NLDHCKDF_02718	CDS	366				hypothetical protein
NLDHCKDF_02719	CDS	2463	caaA	1.9.3.1	COG0843	Cytochrome c oxidase polypeptide I+III
NLDHCKDF_02720	CDS	987	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
NLDHCKDF_02721	CDS	762	COQ5_4	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
NLDHCKDF_02722	CDS	999		1.18.1.2	COG0492	Ferredoxin--NADP reductase
NLDHCKDF_02723	CDS	513				hypothetical protein
NLDHCKDF_02724	CDS	1227				hypothetical protein
NLDHCKDF_02725	CDS	1623	pnbA_2	3.1.1.-	COG2272	Para-nitrobenzyl esterase
NLDHCKDF_02726	CDS	1395	fumC	4.2.1.2		Fumarate hydratase class II
NLDHCKDF_02727	CDS	669				hypothetical protein
NLDHCKDF_02728	CDS	312				hypothetical protein
NLDHCKDF_02729	CDS	330				hypothetical protein
NLDHCKDF_02730	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
NLDHCKDF_02731	CDS	438	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
NLDHCKDF_02732	CDS	375	dfrD	1.5.1.3		Dihydrofolate reductase
NLDHCKDF_02733	CDS	822				hypothetical protein
NLDHCKDF_02734	CDS	1230	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
NLDHCKDF_02735	CDS	1449	pyk	2.7.1.40	COG0469	Pyruvate kinase
NLDHCKDF_02736	CDS	1269	eno	4.2.1.11	COG0148	Enolase
NLDHCKDF_02737	CDS	783	soj_3	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
NLDHCKDF_02738	CDS	336				hypothetical protein
NLDHCKDF_02739	CDS	1464	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
NLDHCKDF_02740	CDS	645	mobA_2	2.7.7.77		Molybdenum cofactor guanylyltransferase
NLDHCKDF_02741	CDS	1179		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
NLDHCKDF_02742	CDS	774				hypothetical protein
NLDHCKDF_02743	CDS	906	lnrL_4	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
NLDHCKDF_02744	CDS	792				hypothetical protein
NLDHCKDF_02745	CDS	1011				hypothetical protein
NLDHCKDF_02746	CDS	636	desR_2		COG2197	Transcriptional regulatory protein DesR
NLDHCKDF_02747	CDS	1503	cysG	4.99.1.4		Siroheme synthase
NLDHCKDF_02748	CDS	1335				hypothetical protein
NLDHCKDF_02749	CDS	1578	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
NLDHCKDF_02750	CDS	579	cysC	2.7.1.25		putative adenylyl-sulfate kinase
NLDHCKDF_02751	CDS	765	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
NLDHCKDF_02752	CDS	1164	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
NLDHCKDF_02753	CDS	507				hypothetical protein
NLDHCKDF_02754	CDS	426	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
NLDHCKDF_02755	CDS	1152				hypothetical protein
NLDHCKDF_02756	CDS	1008	mshD_5	2.3.1.189		Mycothiol acetyltransferase
NLDHCKDF_02757	CDS	540	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
NLDHCKDF_02758	CDS	681				hypothetical protein
NLDHCKDF_02759	CDS	2058				hypothetical protein
NLDHCKDF_02760	CDS	891				hypothetical protein
NLDHCKDF_02761	CDS	510				hypothetical protein
NLDHCKDF_02762	CDS	207	frc_1	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
NLDHCKDF_02763	CDS	546	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
NLDHCKDF_02764	CDS	417	frc_2	2.8.3.16	COG1804	Formyl-CoA:oxalate CoA-transferase
NLDHCKDF_02765	CDS	1455	kamA	5.4.3.2		L-lysine 2,3-aminomutase
NLDHCKDF_02766	CDS	519				hypothetical protein
NLDHCKDF_02767	CDS	1365		5.1.1.21	COG0160	Isoleucine 2-epimerase
NLDHCKDF_02768	CDS	1581	putC_2	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 2
NLDHCKDF_02769	CDS	1059	glmU_2	2.7.7.23		Bifunctional protein GlmU
NLDHCKDF_02770	CDS	1089	rfbM	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
NLDHCKDF_02771	CDS	1671				hypothetical protein
NLDHCKDF_02772	CDS	1446				hypothetical protein
NLDHCKDF_02773	CDS	1221	rfbX		COG2244	Putative O-antigen transporter
NLDHCKDF_02774	CDS	1218				hypothetical protein
NLDHCKDF_02775	CDS	987				hypothetical protein
NLDHCKDF_02776	CDS	816				hypothetical protein
NLDHCKDF_02777	CDS	1032	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
NLDHCKDF_02778	CDS	1104	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
NLDHCKDF_02779	CDS	1095	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
NLDHCKDF_02780	CDS	891	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
NLDHCKDF_02781	CDS	549				hypothetical protein
NLDHCKDF_02782	CDS	741	fcl	1.1.1.271		GDP-L-fucose synthase
NLDHCKDF_02783	CDS	921				hypothetical protein
NLDHCKDF_02784	CDS	1032				hypothetical protein
NLDHCKDF_02785	CDS	1422	glmM_2			Phosphoglucosamine mutase
NLDHCKDF_02786	CDS	924	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
NLDHCKDF_02787	CDS	477	rcp1_4			Response regulator rcp1
NLDHCKDF_02788	CDS	2268	bphP	2.7.13.3	COG4251	Bacteriophytochrome
NLDHCKDF_02789	CDS	366				hypothetical protein
NLDHCKDF_02790	CDS	231				hypothetical protein
NLDHCKDF_02791	CDS	1269	paaJ	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
NLDHCKDF_02792	CDS	1344		2.8.3.-		butyrate:acetyl-CoA coenzyme A-transferase
NLDHCKDF_02793	CDS	903	rbsK	2.7.1.15	COG0524	Ribokinase
NLDHCKDF_02794	tRNA	77				tRNA-Met(cat)
NLDHCKDF_02795	CDS	489				hypothetical protein
NLDHCKDF_02796	CDS	1632				hypothetical protein
NLDHCKDF_02797	CDS	507				hypothetical protein
NLDHCKDF_02798	CDS	597				hypothetical protein
NLDHCKDF_02799	CDS	1014				hypothetical protein
NLDHCKDF_02800	CDS	1932	mdtD_3			Putative multidrug resistance protein MdtD
NLDHCKDF_02801	CDS	633		2.3.-.-	COG0454	Putative acetyltransferase OgpAT
NLDHCKDF_02802	CDS	1053	mshB_2	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
NLDHCKDF_02803	CDS	1200				hypothetical protein
NLDHCKDF_02804	CDS	381	ihfA			Integration host factor subunit alpha
NLDHCKDF_02805	CDS	1122	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
NLDHCKDF_02806	CDS	630	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
NLDHCKDF_02807	CDS	696	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
NLDHCKDF_02808	CDS	1461		3.1.-.-	COG1236	Ribonuclease
NLDHCKDF_02809	CDS	672				hypothetical protein
NLDHCKDF_02810	CDS	378	ziaR			Transcriptional repressor SmtB 
NLDHCKDF_02811	CDS	276				hypothetical protein
NLDHCKDF_02812	CDS	2187	zntA	3.6.3.3	COG2217	Zinc/cadmium/lead-transporting P-type ATPase
NLDHCKDF_02813	CDS	672				hypothetical protein
NLDHCKDF_02814	CDS	2196				hypothetical protein
NLDHCKDF_02815	CDS	783				hypothetical protein
NLDHCKDF_02816	CDS	429				hypothetical protein
NLDHCKDF_02817	CDS	351				hypothetical protein
NLDHCKDF_02818	CDS	420				hypothetical protein
NLDHCKDF_02819	CDS	279				hypothetical protein
NLDHCKDF_02820	CDS	351				hypothetical protein
NLDHCKDF_02821	CDS	468				hypothetical protein
NLDHCKDF_02822	CDS	390				hypothetical protein
NLDHCKDF_02823	CDS	213				hypothetical protein
NLDHCKDF_02824	CDS	252				hypothetical protein
NLDHCKDF_02825	CDS	231				hypothetical protein
NLDHCKDF_02826	CDS	531				hypothetical protein
NLDHCKDF_02827	CDS	501				hypothetical protein
NLDHCKDF_02828	CDS	267				hypothetical protein
NLDHCKDF_02829	CDS	282				hypothetical protein
NLDHCKDF_02830	CDS	171				hypothetical protein
NLDHCKDF_02831	CDS	345				hypothetical protein
NLDHCKDF_02832	CDS	327				hypothetical protein
NLDHCKDF_02833	CDS	540				hypothetical protein
NLDHCKDF_02834	CDS	1377				hypothetical protein
NLDHCKDF_02835	CDS	393				hypothetical protein
NLDHCKDF_02836	CDS	948				hypothetical protein
NLDHCKDF_02837	CDS	762				hypothetical protein
NLDHCKDF_02838	CDS	330				hypothetical protein
NLDHCKDF_02839	CDS	855				hypothetical protein
NLDHCKDF_02840	CDS	252				hypothetical protein
NLDHCKDF_02841	CDS	366				hypothetical protein
NLDHCKDF_02842	CDS	321				hypothetical protein
NLDHCKDF_02843	CDS	375				hypothetical protein
NLDHCKDF_02844	CDS	336				hypothetical protein
NLDHCKDF_02845	CDS	735				hypothetical protein
NLDHCKDF_02846	CDS	471				hypothetical protein
NLDHCKDF_02847	CDS	318				hypothetical protein
NLDHCKDF_02848	CDS	3678				hypothetical protein
NLDHCKDF_02849	CDS	2226				hypothetical protein
NLDHCKDF_02850	CDS	1527				hypothetical protein
NLDHCKDF_02851	CDS	420				hypothetical protein
NLDHCKDF_02852	CDS	2451				hypothetical protein
NLDHCKDF_02853	CDS	204				hypothetical protein
NLDHCKDF_02854	CDS	345				hypothetical protein
NLDHCKDF_02855	CDS	369				hypothetical protein
NLDHCKDF_02856	CDS	372				hypothetical protein
NLDHCKDF_02857	CDS	522				hypothetical protein
NLDHCKDF_02858	CDS	828				hypothetical protein
NLDHCKDF_02859	CDS	564				hypothetical protein
NLDHCKDF_02860	CDS	717				hypothetical protein
NLDHCKDF_02861	CDS	2016				hypothetical protein
NLDHCKDF_02862	CDS	1017				hypothetical protein
NLDHCKDF_02863	CDS	1293		2.6.1.-	COG0161	putative aminotransferase
NLDHCKDF_02864	CDS	807	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
NLDHCKDF_02865	CDS	411	arsC	1.20.4.4		Arsenate reductase
NLDHCKDF_02866	CDS	729				hypothetical protein
NLDHCKDF_02867	CDS	1695				hypothetical protein
NLDHCKDF_02868	CDS	1488	ald	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
NLDHCKDF_02869	CDS	2064		1.1.-.-	COG2303	putative GMC-type oxidoreductase
NLDHCKDF_02870	CDS	732				hypothetical protein
NLDHCKDF_02871	CDS	1032	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
NLDHCKDF_02872	CDS	597				hypothetical protein
NLDHCKDF_02873	CDS	2613				hypothetical protein
NLDHCKDF_02874	CDS	699	mshB_3	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
NLDHCKDF_02875	CDS	885				hypothetical protein
NLDHCKDF_02876	CDS	1404				hypothetical protein
NLDHCKDF_02877	CDS	903	yehZ		COG1732	Glycine betaine-binding protein YehZ
NLDHCKDF_02878	CDS	1419				hypothetical protein
NLDHCKDF_02879	CDS	930	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
NLDHCKDF_02880	CDS	744	yehW		COG1174	Glycine betaine uptake system permease protein YehW
NLDHCKDF_02881	CDS	450	rcp1_5			Response regulator rcp1
NLDHCKDF_02882	CDS	819				hypothetical protein
NLDHCKDF_02883	CDS	435				hypothetical protein
