locus_tag	ftype	length_bp	gene	EC_number	COG	product
DOCPLECE_01130	CDS	1161				hypothetical protein
DOCPLECE_01131	CDS	1638	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
DOCPLECE_01132	CDS	1416				hypothetical protein
DOCPLECE_01133	CDS	2064	cstA		COG1966	Peptide transporter CstA
DOCPLECE_01134	CDS	654	glnP		COG0765	Glutamine transport system permease protein GlnP
DOCPLECE_01135	CDS	672	tcyB_2		COG0765	L-cystine transport system permease protein TcyB
DOCPLECE_01136	CDS	747	artM		COG1126	Arginine transport ATP-binding protein ArtM
DOCPLECE_01137	CDS	834	glnH		COG0834	ABC transporter glutamine-binding protein GlnH
DOCPLECE_01138	CDS	558				hypothetical protein
DOCPLECE_01139	CDS	1224	fucP		COG0738	L-fucose-proton symporter
DOCPLECE_01140	CDS	1308	adeQ		COG2252	Adenine permease AdeQ
DOCPLECE_01141	CDS	1932				hypothetical protein
DOCPLECE_01142	CDS	702	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
DOCPLECE_01143	CDS	1242	deoB	5.4.2.7	COG1015	Phosphopentomutase
DOCPLECE_01144	CDS	1257	nupX		COG1972	Putative nucleoside permease NupX
DOCPLECE_01145	tRNA	78				tRNA-Met(cat)
DOCPLECE_01146	CDS	1332	yfcJ			putative MFS-type transporter YfcJ
DOCPLECE_01147	CDS	762	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
DOCPLECE_01148	CDS	1152				hypothetical protein
DOCPLECE_01149	CDS	1380	mepA		COG0534	Multidrug export protein MepA
DOCPLECE_01150	CDS	1176	sotB			Sugar efflux transporter B
DOCPLECE_01151	CDS	744	cah	4.2.1.1	COG3338	Carbonic anhydrase
DOCPLECE_01152	CDS	1152				hypothetical protein
DOCPLECE_01153	CDS	1041	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
DOCPLECE_01154	CDS	1329	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
DOCPLECE_01155	CDS	1050	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
DOCPLECE_01156	CDS	165				hypothetical protein
DOCPLECE_01157	CDS	2079	fusA		COG0480	Elongation factor G
DOCPLECE_01158	CDS	468	rpsG		COG0049	30S ribosomal protein S7
DOCPLECE_01159	CDS	408	rpsL		COG0048	30S ribosomal protein S12
DOCPLECE_01160	CDS	8673	rpoBC	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
DOCPLECE_01161	CDS	378	rplL		COG0222	50S ribosomal protein L7/L12
DOCPLECE_01162	CDS	495	rplJ		COG0244	50S ribosomal protein L10
DOCPLECE_01163	CDS	705	rplA		COG0081	50S ribosomal protein L1
DOCPLECE_01164	CDS	426	rplK		COG0080	50S ribosomal protein L11
DOCPLECE_01165	CDS	528	nusG		COG0250	Transcription termination/antitermination protein NusG
DOCPLECE_01166	CDS	165				hypothetical protein
DOCPLECE_01167	tRNA	76				tRNA-Trp(cca)
DOCPLECE_01168	CDS	159	rpmG2		COG0267	50S ribosomal protein L33 2
DOCPLECE_01169	CDS	1200	tufA		COG0050	Elongation factor Tu
DOCPLECE_01170	tRNA	75				tRNA-Thr(ggt)
DOCPLECE_01171	tRNA	77				tRNA-Gly(tcc)
DOCPLECE_01172	tRNA	85				tRNA-Tyr(gta)
DOCPLECE_01173	tRNA	76				tRNA-Thr(tgt)
DOCPLECE_01174	CDS	1737	pglK	7.5.2.5	COG1132	Protein glycosylation K
DOCPLECE_01175	CDS	669				hypothetical protein
DOCPLECE_01176	CDS	1062	fokIM	2.1.1.72		Modification methylase FokI
DOCPLECE_01177	CDS	180				hypothetical protein
DOCPLECE_01178	CDS	516	cysE	2.3.1.30	COG1045	Serine acetyltransferase
DOCPLECE_01179	tRNA	87				tRNA-Leu(caa)
DOCPLECE_01180	tRNA	87				tRNA-Leu(gag)
DOCPLECE_01181	CDS	318	atpH			ATP synthase subunit c
DOCPLECE_01182	CDS	2067	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
DOCPLECE_01183	CDS	705			COG1926	putative protein
DOCPLECE_01184	CDS	2301	lptD			LPS-assembly protein LptD
DOCPLECE_01185	CDS	480				hypothetical protein
DOCPLECE_01186	CDS	1275	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
DOCPLECE_01187	CDS	687		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
DOCPLECE_01188	CDS	705	uppS	2.5.1.-	COG0020	Isoprenyl transferase
DOCPLECE_01189	CDS	2841				hypothetical protein
DOCPLECE_01190	CDS	339				hypothetical protein
DOCPLECE_01191	CDS	672				hypothetical protein
DOCPLECE_01192	CDS	393	crcB			Putative fluoride ion transporter CrcB
DOCPLECE_01193	CDS	1038	hemW			Heme chaperone HemW
DOCPLECE_01194	CDS	291			COG2863	Cytochrome c-553
DOCPLECE_01195	CDS	474	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
DOCPLECE_01196	CDS	1218	lysC	2.7.2.4	COG0527	Aspartate kinase Ask_LysC
DOCPLECE_01197	CDS	543				hypothetical protein
DOCPLECE_01198	CDS	657				hypothetical protein
DOCPLECE_01199	CDS	1143	folP		COG0294	Bifunctional dihydropteroate synthase/dihydropteroate reductase
DOCPLECE_01200	CDS	462				hypothetical protein
DOCPLECE_01201	CDS	897	cntI			Pseudopaline exporter CntI
DOCPLECE_01202	CDS	1248				hypothetical protein
DOCPLECE_01203	CDS	552				hypothetical protein
DOCPLECE_01204	CDS	1128	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
DOCPLECE_01205	CDS	1005	amiF	3.5.1.49	COG0388	Formamidase
DOCPLECE_01206	CDS	411				hypothetical protein
DOCPLECE_01207	CDS	573		3.6.1.9		dTTP/UTP pyrophosphatase
DOCPLECE_01208	CDS	2544	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
DOCPLECE_01209	CDS	231				hypothetical protein
DOCPLECE_01210	CDS	2112				hypothetical protein
DOCPLECE_01211	CDS	258	rpsR		COG0238	30S ribosomal protein S18
DOCPLECE_01212	CDS	546	ssb		COG0629	Single-stranded DNA-binding protein
DOCPLECE_01213	CDS	429	rpsF		COG0360	30S ribosomal protein S6
DOCPLECE_01214	CDS	1023			COG1466	Protein
DOCPLECE_01215	CDS	1935	rnr	3.1.13.1		Ribonuclease R
DOCPLECE_01216	CDS	801	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
DOCPLECE_01217	CDS	669				hypothetical protein
DOCPLECE_01218	CDS	1047	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
DOCPLECE_01219	CDS	1788				hypothetical protein
DOCPLECE_01220	CDS	981	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
DOCPLECE_01221	CDS	738	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
DOCPLECE_01222	CDS	597				hypothetical protein
DOCPLECE_01223	CDS	558	frr			Ribosome-recycling factor
DOCPLECE_01224	CDS	606	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
DOCPLECE_01225	CDS	459				hypothetical protein
DOCPLECE_01226	CDS	705	SIRT5	2.3.1.286		NAD-dependent protein deacylase sirtuin-5, mitochondrial
DOCPLECE_01227	CDS	402	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
DOCPLECE_01228	CDS	480	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
DOCPLECE_01229	CDS	798	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
DOCPLECE_01230	CDS	1230	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
DOCPLECE_01231	CDS	231				hypothetical protein
DOCPLECE_01232	CDS	993				hypothetical protein
DOCPLECE_01233	CDS	2550				hypothetical protein
DOCPLECE_01234	CDS	990	ndhA	7.1.1.-	COG1005	NAD(P)H-quinone oxidoreductase subunit 1
DOCPLECE_01235	CDS	663	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
DOCPLECE_01236	CDS	549	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
DOCPLECE_01237	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
DOCPLECE_01238	CDS	1839	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
DOCPLECE_01239	CDS	1539	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
DOCPLECE_01240	CDS	1479	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
DOCPLECE_01241	CDS	2382				hypothetical protein
DOCPLECE_01242	CDS	1380	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
DOCPLECE_01243	CDS	372				hypothetical protein
DOCPLECE_01244	CDS	789	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
DOCPLECE_01245	CDS	1182	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
DOCPLECE_01246	CDS	1359	trpC_2		COG0134	Tryptophan biosynthesis protein TrpCF
DOCPLECE_01247	CDS	1008	trpGD		COG0512	Bifunctional protein TrpGD
DOCPLECE_01248	CDS	585	trpG	4.1.3.27		Anthranilate synthase component 2
DOCPLECE_01249	CDS	1503	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
DOCPLECE_01250	CDS	1059				hypothetical protein
DOCPLECE_01251	CDS	693	hel		COG2503	Lipoprotein E
DOCPLECE_01252	CDS	549	yceI		COG2353	Protein YceI
DOCPLECE_01253	CDS	654	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
DOCPLECE_01254	CDS	339				hypothetical protein
DOCPLECE_01255	CDS	486				hypothetical protein
DOCPLECE_01256	CDS	663	pnuC		COG3201	Nicotinamide riboside transporter PnuC
DOCPLECE_01257	CDS	615				hypothetical protein
DOCPLECE_01258	CDS	351	rplQ		COG0203	50S ribosomal protein L17
DOCPLECE_01259	CDS	1035	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
DOCPLECE_01260	CDS	627	rpsD		COG0522	30S ribosomal protein S4
DOCPLECE_01261	CDS	396	rpsK			30S ribosomal protein S11
DOCPLECE_01262	CDS	363	rpsM		COG0099	30S ribosomal protein S13
DOCPLECE_01263	CDS	114	rpmJ			50S ribosomal protein L36
DOCPLECE_01264	CDS	219	infA		COG0361	Translation initiation factor IF-1
DOCPLECE_01265	CDS	762	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
DOCPLECE_01266	CDS	1263	secY		COG0201	Protein translocase subunit SecY
DOCPLECE_01267	CDS	402	rplO			50S ribosomal protein L15
DOCPLECE_01268	CDS	444	rpsE			30S ribosomal protein S5
DOCPLECE_01269	CDS	357	rplR			50S ribosomal protein L18
DOCPLECE_01270	CDS	537	rplF		COG0097	50S ribosomal protein L6
DOCPLECE_01271	CDS	396	rpsH			30S ribosomal protein S8
DOCPLECE_01272	CDS	546	rplE			50S ribosomal protein L5
DOCPLECE_01273	CDS	222	rplX			50S ribosomal protein L24
DOCPLECE_01274	CDS	369	rplN		COG0093	50S ribosomal protein L14
DOCPLECE_01275	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
DOCPLECE_01276	CDS	201				hypothetical protein
DOCPLECE_01277	CDS	426	rplP		COG0197	50S ribosomal protein L16
DOCPLECE_01278	CDS	705	rpsC		COG0092	30S ribosomal protein S3
DOCPLECE_01279	CDS	369	rplV		COG0091	50S ribosomal protein L22
DOCPLECE_01280	CDS	282	rpsS		COG0185	30S ribosomal protein S19
DOCPLECE_01281	CDS	831	rplB			50S ribosomal protein L2
DOCPLECE_01282	CDS	282				hypothetical protein
DOCPLECE_01283	CDS	648	rplD			50S ribosomal protein L4
DOCPLECE_01284	CDS	576	rplC		COG0087	50S ribosomal protein L3
DOCPLECE_01285	CDS	315	rpsJ		COG0051	30S ribosomal protein S10
DOCPLECE_01286	CDS	1086				hypothetical protein
DOCPLECE_01287	CDS	579				hypothetical protein
DOCPLECE_01288	CDS	615	rnhB	3.1.26.4	COG0164	Ribonuclease HII
DOCPLECE_01289	CDS	1392	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
DOCPLECE_01290	CDS	378				hypothetical protein
DOCPLECE_01291	CDS	1239				hypothetical protein
DOCPLECE_01292	CDS	1026	cusB			Cation efflux system protein CusB
DOCPLECE_01293	CDS	3108	cusA		COG3696	Cation efflux system protein CusA
DOCPLECE_01294	CDS	351				hypothetical protein
DOCPLECE_01295	CDS	687				hypothetical protein
DOCPLECE_01296	CDS	1110	dnaJ		COG0484	Chaperone protein DnaJ
DOCPLECE_01297	CDS	1077				hypothetical protein
DOCPLECE_01298	CDS	1083	mnmA_2	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
DOCPLECE_01299	CDS	762				hypothetical protein
DOCPLECE_01300	CDS	516	nadD	2.7.7.18		nicotinate-nucleotide adenylyltransferase
DOCPLECE_01301	CDS	447			COG0864	Putative nickel-responsive regulator
DOCPLECE_01302	CDS	438	tolQ_2			Tol-Pal system protein TolQ
DOCPLECE_01303	CDS	390	exbD_2		COG0848	Biopolymer transport protein ExbD
DOCPLECE_01304	CDS	843	tonB		COG0810	Protein TonB
DOCPLECE_01305	CDS	2091				hypothetical protein
DOCPLECE_01306	CDS	729				hypothetical protein
DOCPLECE_01307	CDS	957	corA		COG0598	Magnesium transport protein CorA
DOCPLECE_01308	CDS	1209	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
DOCPLECE_01309	CDS	993	gapB	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
DOCPLECE_01310	CDS	702	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
DOCPLECE_01311	CDS	714				hypothetical protein
DOCPLECE_01312	CDS	1164				hypothetical protein
DOCPLECE_01313	CDS	1365				hypothetical protein
DOCPLECE_01314	CDS	873				hypothetical protein
DOCPLECE_01315	CDS	1080				hypothetical protein
DOCPLECE_01316	CDS	546				hypothetical protein
DOCPLECE_01317	CDS	2448				hypothetical protein
DOCPLECE_01318	CDS	822	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
DOCPLECE_01319	CDS	1011	nadA	2.5.1.72	COG0379	Quinolinate synthase A
DOCPLECE_01320	CDS	804	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
DOCPLECE_01321	CDS	507				hypothetical protein
DOCPLECE_01322	CDS	495				hypothetical protein
DOCPLECE_01323	CDS	885	COQ2	2.5.1.39		4-hydroxybenzoate polyprenyltransferase, mitochondrial
DOCPLECE_01324	CDS	1314				hypothetical protein
DOCPLECE_01325	CDS	1461	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
DOCPLECE_01326	CDS	1395	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
DOCPLECE_01327	CDS	1113	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
DOCPLECE_01328	CDS	642	qseB_1			Transcriptional regulatory protein QseB
DOCPLECE_01329	CDS	1950				hypothetical protein
DOCPLECE_01330	CDS	2919				hypothetical protein
DOCPLECE_01331	CDS	747				hypothetical protein
DOCPLECE_01332	CDS	1044	mreB		COG1077	Cell shape-determining protein MreB
DOCPLECE_01333	CDS	1359	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
DOCPLECE_01334	CDS	813	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
DOCPLECE_01335	CDS	480	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
DOCPLECE_01336	CDS	390	fliW2		COG1699	Flagellar assembly factor FliW 2
DOCPLECE_01337	CDS	195				hypothetical protein
DOCPLECE_01338	CDS	624	bamD			Outer membrane protein assembly factor BamD
DOCPLECE_01339	CDS	2496	lon	3.4.21.53	COG0466	Lon protease
DOCPLECE_01340	CDS	828	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
DOCPLECE_01341	CDS	864				hypothetical protein
DOCPLECE_01342	CDS	1863				hypothetical protein
DOCPLECE_01343	CDS	2340				hypothetical protein
DOCPLECE_01344	CDS	849	bioB	2.8.1.6	COG0502	Biotin synthase
DOCPLECE_01345	CDS	879				hypothetical protein
DOCPLECE_01346	rRNA	2883				23S ribosomal RNA
DOCPLECE_01347	CDS	537				hypothetical protein
DOCPLECE_01348	CDS	945				hypothetical protein
DOCPLECE_01349	CDS	189				hypothetical protein
DOCPLECE_01350	CDS	606				hypothetical protein
DOCPLECE_01351	CDS	1233				hypothetical protein
DOCPLECE_01352	CDS	930				hypothetical protein
DOCPLECE_01353	CDS	732				hypothetical protein
DOCPLECE_01354	CDS	156				hypothetical protein
DOCPLECE_01355	CDS	711				hypothetical protein
DOCPLECE_01356	CDS	447	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
DOCPLECE_01357	CDS	342	rsfS			Ribosomal silencing factor RsfS
DOCPLECE_01358	CDS	846	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
DOCPLECE_01359	CDS	1104				hypothetical protein
DOCPLECE_01360	CDS	798				hypothetical protein
DOCPLECE_01361	CDS	852	cptA	2.7.-.-	COG2194	Phosphoethanolamine transferase CptA
DOCPLECE_01362	CDS	780	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
DOCPLECE_01363	CDS	267				hypothetical protein
DOCPLECE_01364	CDS	1305	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
DOCPLECE_01365	CDS	915	ptlH		COG0630	Type IV secretion system protein PtlH
DOCPLECE_01366	CDS	2763	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
DOCPLECE_01367	CDS	255			COG1188	putative protein
DOCPLECE_01368	CDS	621				hypothetical protein
DOCPLECE_01369	CDS	258				hypothetical protein
DOCPLECE_01370	CDS	315				hypothetical protein
DOCPLECE_01371	CDS	777	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
DOCPLECE_01372	CDS	2079	rnj	3.1.-.-	COG0595	Ribonuclease J
DOCPLECE_01373	CDS	990	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
DOCPLECE_01374	CDS	1074	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
DOCPLECE_01375	CDS	2487				hypothetical protein
DOCPLECE_01376	CDS	882	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
DOCPLECE_01377	CDS	879				hypothetical protein
DOCPLECE_01378	CDS	261				hypothetical protein
DOCPLECE_01379	CDS	564				hypothetical protein
DOCPLECE_01380	CDS	486				hypothetical protein
DOCPLECE_01381	CDS	426				hypothetical protein
DOCPLECE_01382	rRNA	1500				16S ribosomal RNA
DOCPLECE_01383	CDS	720				hypothetical protein
DOCPLECE_01384	CDS	489	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
DOCPLECE_01385	CDS	231	csrA			Translational regulator CsrA
DOCPLECE_01386	CDS	825	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
DOCPLECE_01387	CDS	459	smpB		COG0691	SsrA-binding protein
DOCPLECE_01388	CDS	453	tolQ_3			Tol-Pal system protein TolQ
DOCPLECE_01389	CDS	402	tolR			Tol-Pal system protein TolR
DOCPLECE_01390	CDS	486	rnpA	3.1.26.5		Ribonuclease P protein component
DOCPLECE_01391	CDS	1650	yidC			Membrane protein insertase YidC
DOCPLECE_01392	CDS	777				hypothetical protein
DOCPLECE_01393	CDS	1353	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
DOCPLECE_01394	CDS	2235				hypothetical protein
DOCPLECE_01395	CDS	912				hypothetical protein
DOCPLECE_01396	CDS	342				hypothetical protein
DOCPLECE_01397	CDS	528				LPP20 lipoprotein
DOCPLECE_01398	CDS	633				hypothetical protein
DOCPLECE_01399	CDS	315	trxA_2		COG0526	Thioredoxin
DOCPLECE_01400	CDS	774	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
DOCPLECE_01401	CDS	3636	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
DOCPLECE_01402	CDS	1053	ccpA	1.11.1.5	COG1858	Cytochrome c551 peroxidase
DOCPLECE_01403	CDS	588				hypothetical protein
DOCPLECE_01404	CDS	678				hypothetical protein
DOCPLECE_01405	CDS	816				hypothetical protein
DOCPLECE_01406	CDS	786	metN2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
DOCPLECE_01407	CDS	1134				hypothetical protein
DOCPLECE_01408	CDS	696				hypothetical protein
DOCPLECE_01409	CDS	1023	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
DOCPLECE_01410	CDS	747				hypothetical protein
DOCPLECE_01411	CDS	2694	polA	2.7.7.7	COG0258	DNA polymerase I
DOCPLECE_01412	CDS	1221				hypothetical protein
DOCPLECE_01413	CDS	2037	bcgIA	3.1.21.-		Restriction enzyme BgcI subunit alpha
DOCPLECE_01414	CDS	576				hypothetical protein
DOCPLECE_01415	CDS	576	tmk	2.7.4.9	COG0125	Thymidylate kinase
DOCPLECE_01416	CDS	474	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
DOCPLECE_01417	CDS	564	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
DOCPLECE_01418	CDS	657				hypothetical protein
DOCPLECE_01419	CDS	2046	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
DOCPLECE_01420	CDS	2526				hypothetical protein
DOCPLECE_01421	CDS	1248	serS	6.1.1.11	COG0172	Serine--tRNA ligase
DOCPLECE_01422	CDS	798				hypothetical protein
DOCPLECE_01423	CDS	261	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
DOCPLECE_01424	CDS	741	menG	2.1.1.163		Demethylmenaquinone methyltransferase
DOCPLECE_01425	CDS	447				hypothetical protein
DOCPLECE_01426	CDS	504				hypothetical protein
DOCPLECE_01427	CDS	1131				hypothetical protein
DOCPLECE_01428	CDS	1098				hypothetical protein
DOCPLECE_01429	CDS	990				hypothetical protein
DOCPLECE_01430	CDS	1533				hypothetical protein
DOCPLECE_01431	CDS	1350				hypothetical protein
DOCPLECE_01432	CDS	1602				hypothetical protein
DOCPLECE_01433	CDS	270	nfuA			Fe/S biogenesis protein NfuA
DOCPLECE_01434	CDS	612				hypothetical protein
DOCPLECE_01435	CDS	1344	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
DOCPLECE_01436	CDS	951	tal	2.2.1.2		Transaldolase
DOCPLECE_01437	CDS	537	rplY			50S ribosomal protein L25
DOCPLECE_01438	CDS	561	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
DOCPLECE_01439	CDS	1068				hypothetical protein
DOCPLECE_01440	CDS	921				hypothetical protein
DOCPLECE_01441	CDS	1164				hypothetical protein
DOCPLECE_01442	CDS	438				hypothetical protein
DOCPLECE_01443	CDS	2367	copA_2	7.2.2.8		Copper-exporting P-type ATPase
DOCPLECE_01444	CDS	717	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
DOCPLECE_01445	CDS	1035				hypothetical protein
DOCPLECE_01446	CDS	1227	gltS		COG0786	Sodium/glutamate symporter
DOCPLECE_01447	CDS	1200		1.5.1.43		Carboxynorspermidine synthase
DOCPLECE_01448	CDS	1377				hypothetical protein
DOCPLECE_01449	CDS	663	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
DOCPLECE_01450	CDS	354				hypothetical protein
DOCPLECE_01451	CDS	327				hypothetical protein
DOCPLECE_01452	CDS	2640	btuB_3			Vitamin B12 transporter BtuB
DOCPLECE_01453	CDS	1173	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
DOCPLECE_01454	CDS	1188	nusA		COG0195	Transcription termination/antitermination protein NusA
DOCPLECE_01455	CDS	684				hypothetical protein
DOCPLECE_01456	CDS	3762				hypothetical protein
DOCPLECE_01457	CDS	2910				hypothetical protein
DOCPLECE_01458	CDS	609				hypothetical protein
DOCPLECE_01459	CDS	1341				hypothetical protein
DOCPLECE_01460	CDS	1872	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
DOCPLECE_01461	CDS	348				hypothetical protein
DOCPLECE_01462	CDS	636				hypothetical protein
DOCPLECE_01463	CDS	753	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
DOCPLECE_01464	tRNA	76				tRNA-Phe(gaa)
DOCPLECE_01465	CDS	1440				hypothetical protein
DOCPLECE_01466	CDS	1374	dnaA		COG0593	Chromosomal replication initiator protein DnaA
DOCPLECE_01467	CDS	543				hypothetical protein
DOCPLECE_01468	CDS	240				putative protein
DOCPLECE_01469	CDS	1794	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
DOCPLECE_01470	CDS	627	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
DOCPLECE_01471	CDS	129				hypothetical protein
DOCPLECE_01472	CDS	1872				hypothetical protein
DOCPLECE_01473	CDS	2448				hypothetical protein
DOCPLECE_01474	CDS	2979				hypothetical protein
DOCPLECE_01475	CDS	708				hypothetical protein
DOCPLECE_01476	CDS	2526	btuB_4			Vitamin B12 transporter BtuB
DOCPLECE_01477	CDS	969	rocF	3.5.3.1	COG0010	Arginase
DOCPLECE_01478	CDS	1143	ald2	1.4.1.1		Alanine dehydrogenase 2
DOCPLECE_01479	CDS	1098	adhA	1.1.1.-	COG1064	putative formaldehyde dehydrogenase AdhA
DOCPLECE_01480	CDS	849				hypothetical protein
DOCPLECE_01481	CDS	882				hypothetical protein
DOCPLECE_01482	CDS	729				hypothetical protein
DOCPLECE_01483	CDS	924	nadK	2.7.1.23	COG0061	NAD kinase
DOCPLECE_01484	CDS	1569	recN		COG0497	DNA repair protein RecN
DOCPLECE_01485	CDS	1308				hypothetical protein
DOCPLECE_01486	CDS	297				hypothetical protein
DOCPLECE_01487	CDS	771	hcpC_3	3.5.2.6	COG0790	Putative beta-lactamase HcpC
DOCPLECE_01488	CDS	864	dinG	3.1.-.-		3'-5' exonuclease DinG
DOCPLECE_01489	CDS	654	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
DOCPLECE_01490	CDS	873	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
DOCPLECE_01491	CDS	204				hypothetical protein
DOCPLECE_01492	CDS	687	mboIIR	3.1.21.4		Type-2 restriction enzyme MboII
DOCPLECE_01493	CDS	294				hypothetical protein
DOCPLECE_01494	CDS	642	qseB_2			Transcriptional regulatory protein QseB
DOCPLECE_01495	CDS	1068	tsf		COG0264	Elongation factor Ts
DOCPLECE_01496	CDS	795	rpsB		COG0052	30S ribosomal protein S2
DOCPLECE_01497	CDS	2841	recB	3.1.11.5		RecBCD enzyme subunit RecB
DOCPLECE_01498	CDS	1317	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
DOCPLECE_01499	CDS	294	yajC		COG1862	Sec translocon accessory complex subunit YajC
DOCPLECE_01500	CDS	1581	secD		COG0342	Protein translocase subunit SecD
DOCPLECE_01501	CDS	972	secF		COG0341	Protein translocase subunit SecF
DOCPLECE_01502	CDS	339				hypothetical protein
DOCPLECE_01503	CDS	2421	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
DOCPLECE_01504	CDS	513				hypothetical protein
